,_latitude,_longitude,97_number_of_customers_in_store,268_number_fridges,104_how_many_shelves_does_the_micro_retailer_have,2_current_permanent_employees,4_number_permanent_employees_last_year,103_number_own_fridges,145_number_direct_competitors,24_burnout,276_expected_days_informal_credit,36_credit_default_rate,315_frequency_topups,316_frequency_utility_bills,317_home_deliveries,62_frequency_only_services,78_number_home_deliveries_week,172_supplier_frequency,163_number_high_perishable_products,_updated_by,_geometry,232_type_of_store,108_does_the_micro_retailer_has_a_barred_window_,99_does_the_micro_retailer_exhibits_products_outside_,102_does_the_micro_retailer_sells_fresh_products_,pictures_of_shelves_if_possible,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,155_sales_registers_used_for,19_tax_id,310_burnout,186_internet_connection,210_sales_channels,189_payment_methods,28_prefered_payment_method,31_different_prices_payment_method,269_cash_discount,270_card_extra_charge,214_customer_relationship_tools,33_credit_to_customers,35_interest_rate,38_average_margin_profits,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,77_delivery_timeslots,79_delivery_vehicle,64_comission_services,66_percentaje_services_income,69_why_not_services,311_topups,312_payment_of_utilities,313_home_deliveries,314_reception_delivery_packages,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,47_willingness_reorder_suppliers_lower_prices,43_willingness_share_sales_data_suppliers,58_willingness_share_sales_data_mse,59_willingness_share_sales_data_mse_better_prices,185_place_orders_suppliers,53_special_conditions_suppliers,278_credit_interest,192_procurement_planning_tools,277_payment_method_suppliers,56_procurement_changes_pandemic,279_changes_procurement_pandemic,157_frequency_organize_shelves,158_charact_organize_products_on_shelves,161_actions_stockouts,162_inventory_extra_space,249_technology_training,250_technology_investment_operations,251_technology_investment_customers,254_technology_roadmap,260_technology_scalable,261_technology_organization
132,19.0431192,-98.1941676,1.0,1.0,2.0,1.0,1.0,1.0,4.0,7.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,2.0,0.0,Sebastian Salem Barranco Olvera,SRID=4326;POINT(-98.1941676 19.0431192),Micro-restaurant (aka. fondita),yes,no,no,2 Photos,yes,yes,2021-10-14,No cambió,No cambió,no,En papel,En papel,No los uso,no,yes,yes,Ninguno,"Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Cuaderno,no,no,15%,Cuaderno,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,6%+,1-5%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Ninguno,0,Cuaderno,Efectivo,no,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Semanalmente,Refrigeración,Ofrecer un producto sustituto,10%,Totalmente de acuerdo,En desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
133,19.0424679,-98.1939337,3.0,0.0,12.0,3.0,3.0,2.5,1.0,4.2,14.2,1.6,9.0,28.5,10.0,3.0,2.0,2.0,20.0,Sebastian Salem Barranco Olvera,SRID=4326;POINT(-98.1939337 19.0424679),Floreria,no,no,no,1 Photo,yes,yes,2000-03-21,Disminuyó 15%,Disminuyó 15%,no,En papel,En papel,No los uso,yes,no,yes,"Llamada a Teléfono celular,Llamada a Teléfono fijo,Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,35%,Aplicación móvil,no,Entrega a domicilio,Tarde (12:00 - 7:00 pm),Automóvil,6%+,1-5%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Ninguna ,3-5%,Cuaderno,Efectivo,no,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Diariamente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,20%,Totalmente de acuerdo,En desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente de acuerdo
134,19.0752377222,-98.1669914258,2.0,3.0,7.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1669914258 19.0752377222),Grocery store (aka. nanostore),yes,yes,no,1 Photo,no,yes,2019-11-09,No cambió,Disminuyó 15%,yes,En papel,En Excel,No los uso,no,yes,no,Llamada a Teléfono celular,Efectivo,Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
135,19.0707676642,-98.1677079679,0.0,2.0,0.0,2.0,1.9,2.5,3.4,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1677079679 19.0707676642),Micro-restaurant (aka. fondita),no,no,no,1 Photo,yes,yes,2019-11-09,No cambió,Disminuyó 15%,yes,En papel,En Excel,No los uso,no,yes,no,Llamada a Teléfono celular,Efectivo,Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
136,19.070091556,-98.1668828059,0.0,1.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1668828059 19.070091556),Grocery store (aka. nanostore),no,no,yes,1 Photo,no,yes,2019-10-09,No cambió,Disminuyó 15%,yes,En papel,En papel,No los uso,no,yes,no,"Página web propia,WhatsApp",Efectivo,Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente de acuerdo,Totalmente de acuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
137,19.0706364153,-98.1663859179,0.0,1.0,5.0,1.0,1.9,0.0,7.0,3.0,13.5,1.6,9.0,28.5,13.6,10.5,2.0,7.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1663859179 19.0706364153),Grocery store (aka. nanostore),yes,no,no,1 Photo,yes,yes,2019-10-09,No cambió,Disminuyó 15%,yes,En papel,En papel,No los uso,no,yes,no,"Página web propia,WhatsApp",Efectivo,Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente de acuerdo,Totalmente de acuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
138,19.0709173875,-98.1661138874,1.0,3.0,4.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1661138874 19.0709173875),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,"Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga),Software especializado + computadora",No los uso,yes,no,yes,"Página web propia,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
139,19.0258281,-98.2492535,3.0,1.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Ismael López,SRID=4326;POINT(-98.2492535 19.0258281),Micro-restaurant (aka. fondita),no,no,no,1 Photo,no,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,"Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga),Software especializado + computadora",No los uso,yes,no,yes,"Página web propia,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
140,19.02534,-98.24906,2.0,1.4,18.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Ismael López,SRID=4326;POINT(-98.24906 19.02534),Grocery store (aka. nanostore),no,yes,yes,1 Photo,no,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,"Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga),Software especializado + computadora",No los uso,yes,no,yes,"Página web propia,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
141,19.0196109752,-98.2613523613,1.0,4.0,8.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Jesús Herrera,SRID=4326;POINT(-98.2613523613 19.0196109752),Produce (fruits & vegetables),no,yes,yes,2 Photos,yes,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,"Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga),Software especializado + computadora",No los uso,yes,no,yes,"Página web propia,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
142,19.0577455954,-98.2224672044,3.0,0.0,24.0,4.0,4.0,2.5,10.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,7.2,Salomon Abdala Perez,SRID=4326;POINT(-98.2224672044 19.0577455954),Grocery store (aka. nanostore),no,no,no,1 Photo,yes,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,"Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga),Software especializado + computadora",No los uso,yes,no,yes,"Página web propia,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
143,19.0576937048,-98.2224884518,3.0,0.0,3.0,5.0,5.0,2.5,5.0,4.2,15.0,1.6,9.0,28.5,13.6,10.5,2.0,3.0,0.0,Salomon Abdala Perez,SRID=4326;POINT(-98.2224884518 19.0576937048),Technology store,yes,no,no,1 Photo,yes,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,"Llamada a Teléfono celular,Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,yes,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,30%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
144,19.0598786521,-98.2278537583,4.0,1.0,15.0,4.0,6.0,2.5,1.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Salomon Abdala Perez,SRID=4326;POINT(-98.2278537583 19.0598786521),Bakery store,yes,no,yes,1 Photo,yes,yes,1977-11-07,Aumentó 15%,No cambió,yes,Software especializado + computadora,Caja registradora (análoga),No los uso,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
145,19.0600482436,-98.2276538391,1.2,2.0,0.0,4.0,4.0,2.0,3.4,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,2.0,20.0,Salomon Abdala Perez,SRID=4326;POINT(-98.2276538391 19.0600482436),Micro-restaurant (aka. fondita),no,no,yes,1 Photo,yes,yes,2013-11-07,No cambió,Aumentó 15%,no,En papel,En papel,No los uso,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
146,19.0613368025,-98.2285427196,0.0,0.0,14.0,1.0,1.0,2.5,7.0,4.2,15.0,1.6,9.0,28.5,13.6,10.5,2.0,3.0,0.0,Salomon Abdala Perez,SRID=4326;POINT(-98.2285427196 19.0613368025),Grocery store (aka. nanostore),yes,no,no,1 Photo,yes,yes,2019-11-07,Aumentó 15%,No cambió,yes,En Excel,En papel,No los uso,yes,no,yes,"Llamada a Teléfono celular,Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,De acuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
147,19.0605600821,-98.2275981059,2.0,0.0,6.0,2.0,2.0,2.5,2.0,4.2,15.0,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Salomon Abdala Perez,SRID=4326;POINT(-98.2275981059 19.0605600821),Grocery store (aka. nanostore),yes,yes,no,1 Photo,yes,yes,2008-02-07,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,"Llamada a Teléfono celular,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
148,19.0599870721,-98.2278379428,0.0,0.0,12.0,1.0,1.0,2.5,0.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Salomon Abdala Perez,SRID=4326;POINT(-98.2278379428 19.0599870721),Grocery store (aka. nanostore),no,no,yes,1 Photo,yes,yes,2008-11-07,No cambió,No cambió,no,En papel,En papel,No los uso,yes,no,yes,Llamada a Teléfono fijo,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Anualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
149,19.0591967259,-98.2246795332,5.0,0.0,1.0,2.0,2.0,2.5,4.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Salomon Abdala Perez,SRID=4326;POINT(-98.2246795332 19.0591967259),Laundry Store,no,no,yes,1 Photo,yes,yes,2002-09-07,Aumentó 25%,No cambió,no,En Excel,Software especializado + computadora,No los uso,yes,no,yes,Llamada a Teléfono fijo,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Excel,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Anualmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
